"""Weird_Al""_Yankovic_en.wikipedia.org_desktop_all-agents",100_metres_en.wikipedia.org_desktop_all-agents,10_Gigabit_Ethernet_en.wikipedia.org_desktop_all-agents,1551_en.wikipedia.org_desktop_all-agents,1896_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1918_flu_pandemic_en.wikipedia.org_desktop_all-agents,1936_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1976_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1980_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1984_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1989_(Taylor_Swift_album)_en.wikipedia.org_desktop_all-agents,1999_(Prince_album)_en.wikipedia.org_desktop_all-agents,2000_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2002_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2003_invasion_of_Iraq_en.wikipedia.org_desktop_all-agents,2007_tuberculosis_scare_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2012_Benghazi_attack_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2014_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2015_NCAA_Men's_Division_I_Basketball_Tournament_en.wikipedia.org_desktop_all-agents,2015_in_film_en.wikipedia.org_desktop_all-agents,2016_Asia_Cup_en.wikipedia.org_desktop_all-agents,2016_Democratic_National_Convention_en.wikipedia.org_desktop_all-agents,2016_European_Men's_Handball_Championship_en.wikipedia.org_desktop_all-agents,2016_FIFA_Club_World_Cup_en.wikipedia.org_desktop_all-agents,2016_FIFA_Futsal_World_Cup_en.wikipedia.org_desktop_all-agents,2016_Giro_d'Italia_en.wikipedia.org_desktop_all-agents,2016_ICC_World_Twenty20_en.wikipedia.org_desktop_all-agents,2016_IIHF_World_Championship_en.wikipedia.org_desktop_all-agents,2016_Indian_Premier_League_en.wikipedia.org_desktop_all-agents,2016_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2016_NFL_Draft_en.wikipedia.org_desktop_all-agents,2016_NHL_Entry_Draft_en.wikipedia.org_desktop_all-agents,2016_Republican_National_Convention_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_closing_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_opening_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Paralympics_en.wikipedia.org_desktop_all-agents,2016_Thomas_&_Uber_Cup_en.wikipedia.org_desktop_all-agents,2016_Tour_de_France_en.wikipedia.org_desktop_all-agents,2016_UEFA_Europa_League_Final_en.wikipedia.org_desktop_all-agents,2016_United_States_men's_Olympic_basketball_team_en.wikipedia.org_desktop_all-agents,2016_World_Cup_of_Hockey_en.wikipedia.org_desktop_all-agents,2017_FIFA_Confederations_Cup_en.wikipedia.org_desktop_all-agents,2017_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(CONMEBOL)_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(UEFA)_en.wikipedia.org_desktop_all-agents,2018_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2020_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2022_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2024_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2028_Summer_Olympics_en.wikipedia.org_desktop_all-agents,3_Doors_Down_en.wikipedia.org_desktop_all-agents,4K_resolution_en.wikipedia.org_desktop_all-agents,58th_Annual_Grammy_Awards_en.wikipedia.org_desktop_all-agents,88th_Academy_Awards_en.wikipedia.org_desktop_all-agents,A.C._Milan_en.wikipedia.org_desktop_all-agents,A.J._Styles_en.wikipedia.org_desktop_all-agents,AC/DC_en.wikipedia.org_desktop_all-agents,AK-47_en.wikipedia.org_desktop_all-agents,AMGTV_en.wikipedia.org_desktop_all-agents,AR-15_en.wikipedia.org_desktop_all-agents,A_Monster_Calls_(film)_en.wikipedia.org_desktop_all-agents,A_Series_of_Unfortunate_Events_en.wikipedia.org_desktop_all-agents,A_Song_of_Ice_and_Fire_en.wikipedia.org_desktop_all-agents,Aamir_Khan_en.wikipedia.org_desktop_all-agents,Aaron_Lewis_en.wikipedia.org_desktop_all-agents,Aberfan_disaster_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Actor_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Picture_en.wikipedia.org_desktop_all-agents,Adam_Johnson_(footballer)_en.wikipedia.org_desktop_all-agents,Adam_Levine_en.wikipedia.org_desktop_all-agents,Adele_en.wikipedia.org_desktop_all-agents,Adewale_Akinnuoye-Agbaje_en.wikipedia.org_desktop_all-agents,Adobe_Photoshop_en.wikipedia.org_desktop_all-agents,Adolf_Hitler_en.wikipedia.org_desktop_all-agents,Agent_Carter_(season_2)_en.wikipedia.org_desktop_all-agents,Agents_of_S.H.I.E.L.D._en.wikipedia.org_desktop_all-agents,Agile_software_development_en.wikipedia.org_desktop_all-agents,Ahrar_ash-Sham_en.wikipedia.org_desktop_all-agents,Airlift_(film)_en.wikipedia.org_desktop_all-agents,Akshay_Kumar_en.wikipedia.org_desktop_all-agents,Aladdin_Sane_en.wikipedia.org_desktop_all-agents,Alan_Colmes_en.wikipedia.org_desktop_all-agents,Alan_Thicke_en.wikipedia.org_desktop_all-agents,Alan_Tudyk_en.wikipedia.org_desktop_all-agents,Alaska_en.wikipedia.org_desktop_all-agents,"Albert,_Prince_Consort_en.wikipedia.org_desktop_all-agents",Albert_Einstein_en.wikipedia.org_desktop_all-agents,Albus_Dumbledore_en.wikipedia.org_desktop_all-agents,Alex_(parrot)_en.wikipedia.org_desktop_all-agents,Alex_Jones_(radio_host)_en.wikipedia.org_desktop_all-agents,Alexander_I_of_Russia_en.wikipedia.org_desktop_all-agents,Alexandre_Pato_en.wikipedia.org_desktop_all-agents,Alexis_Arquette_en.wikipedia.org_desktop_all-agents,Alexis_Ohanian_en.wikipedia.org_desktop_all-agents
2120.0,1031.0,930.0,11.0,595.0,732.0,1015.0,912.0,768.0,1234.0,3606.0,282.0,1429.0,1290.0,991.0,11.0,4213.0,218.0,4570.0,3569.0,1010.0,3312.0,156.0,26452.0,95.0,513.0,77.0,427.0,133.0,35.0,1307.0,103.0,121.0,204.0,9.0,107.0,456.0,48.0,31.0,175.0,273.0,12.0,279.0,159.0,137.0,61.0,817.0,49.0,2878.0,606.0,1045.0,11896.0,10953.0,40902.0,12791.0,3354.0,932.0,3002.0,8.0,314.0,5439.0,688.0,4547.0,2594.0,25.0,1468.0,427.0,976.0,7591.0,3428.0,463.0,133.0,1846.0,3515.0,232.0,2836.0,3078.0,1613.0,2239.0,11561.0,10.0,4697.0,4439.0,183.0,558.0,2603.0,414.0,117.0,675.0,1193.0,3141.0,932.0,6791.0,938.0,292.0,829.0,491.0,1478.0,519.0,328.0
2082.5,943.5,773.75,12.25,692.25,704.25,957.25,842.5,706.75,1109.5,3489.5,264.25,1308.5,1241.75,966.25,11.0,3827.5,205.25,4078.25,3298.5,954.5,3194.25,156.25,26375.75,99.5,464.25,76.5,401.25,122.5,33.25,1302.25,94.5,111.75,187.0,7.25,100.25,428.0,46.5,25.25,162.0,249.5,12.5,274.5,143.75,135.0,56.75,775.25,45.0,2731.0,573.5,993.75,10241.75,9565.5,35722.25,10923.5,2926.5,861.0,2815.5,9.0,310.25,5598.5,696.0,4344.75,2524.25,30.25,1415.25,422.0,946.25,6929.75,3397.5,434.75,121.75,1778.25,3383.25,224.75,2780.75,2970.75,1548.0,2294.0,10622.75,12.0,4610.75,3771.5,186.0,554.75,2622.5,406.5,116.5,608.75,1159.0,2985.75,894.5,6505.75,938.5,1239.0,799.5,472.25,1448.25,491.25,305.75
2045.0,856.0,617.5,13.5,789.5,676.5,899.5,773.0,645.5,985.0,3373.0,246.5,1188.0,1193.5,941.5,11.0,3442.0,192.5,3586.5,3028.0,899.0,3076.5,156.5,26299.5,104.0,415.5,76.0,375.5,112.0,31.5,1297.5,86.0,102.5,170.0,5.5,93.5,400.0,45.0,19.5,149.0,226.0,13.0,270.0,128.5,133.0,52.5,733.5,41.0,2584.0,541.0,942.5,8587.5,8178.0,30542.5,9056.0,2499.0,790.0,2629.0,10.0,306.5,5758.0,704.0,4142.5,2454.5,35.5,1362.5,417.0,916.5,6268.5,3367.0,406.5,110.5,1710.5,3251.5,217.5,2725.5,2863.5,1483.0,2349.0,9684.5,14.0,4524.5,3104.0,189.0,551.5,2642.0,399.0,116.0,542.5,1125.0,2830.5,857.0,6220.5,939.0,2186.0,770.0,453.5,1418.5,463.5,283.5
2007.5,768.5,461.25,14.75,886.75,648.75,841.75,703.5,584.25,860.5,3256.5,228.75,1067.5,1145.25,916.75,11.0,3056.5,179.75,3094.75,2757.5,843.5,2958.75,156.75,26223.25,108.5,366.75,75.5,349.75,101.5,29.75,1292.75,77.5,93.25,153.0,3.75,86.75,372.0,43.5,13.75,136.0,202.5,13.5,265.5,113.25,131.0,48.25,691.75,37.0,2437.0,508.5,891.25,6933.25,6790.5,25362.75,7188.5,2071.5,719.0,2442.5,11.0,302.75,5917.5,712.0,3940.25,2384.75,40.75,1309.75,412.0,886.75,5607.25,3336.5,378.25,99.25,1642.75,3119.75,210.25,2670.25,2756.25,1418.0,2404.0,8746.25,16.0,4438.25,2436.5,192.0,548.25,2661.5,391.5,115.5,476.25,1091.0,2675.25,819.5,5935.25,939.5,3133.0,740.5,434.75,1388.75,435.75,261.25
1970.0,681.0,305.0,16.0,984.0,621.0,784.0,634.0,523.0,736.0,3140.0,211.0,947.0,1097.0,892.0,11.0,2671.0,167.0,2603.0,2487.0,788.0,2841.0,157.0,26147.0,113.0,318.0,75.0,324.0,91.0,28.0,1288.0,69.0,84.0,136.0,2.0,80.0,344.0,42.0,8.0,123.0,179.0,14.0,261.0,98.0,129.0,44.0,650.0,33.0,2290.0,476.0,840.0,5279.0,5403.0,20183.0,5321.0,1644.0,648.0,2256.0,12.0,299.0,6077.0,720.0,3738.0,2315.0,46.0,1257.0,407.0,857.0,4946.0,3306.0,350.0,88.0,1575.0,2988.0,203.0,2615.0,2649.0,1353.0,2459.0,7808.0,18.0,4352.0,1769.0,195.0,545.0,2681.0,384.0,115.0,410.0,1057.0,2520.0,782.0,5650.0,940.0,4080.0,711.0,416.0,1359.0,408.0,239.0
1888.0,684.25,310.0,16.25,838.75,905.25,777.0,609.5,522.75,717.25,3192.75,211.25,971.25,1056.0,978.25,9.5,2664.0,169.5,2638.25,2466.25,778.75,2810.0,158.0,26056.0,111.5,351.5,77.25,333.25,96.5,35.25,1270.5,70.0,86.5,137.25,4.5,89.75,365.25,43.5,8.75,120.0,187.5,12.0,255.5,100.0,130.5,43.5,648.0,34.75,2244.75,463.25,810.25,4799.25,5001.5,18105.5,4953.75,1534.0,642.5,2282.75,11.75,303.5,6095.25,712.25,3752.25,2325.75,39.5,1291.5,403.5,865.5,5038.5,3284.5,353.25,93.0,1664.5,3104.0,209.0,2675.75,2787.25,1356.5,2394.5,7949.0,16.5,4485.5,1855.25,193.25,550.0,2631.25,374.0,110.25,398.75,1043.25,2613.25,799.25,5942.75,1042.75,3939.25,724.5,432.75,1545.5,433.25,244.75
1806.0,687.5,315.0,16.5,693.5,1189.5,770.0,585.0,522.5,698.5,3245.5,211.5,995.5,1015.0,1064.5,8.0,2657.0,172.0,2673.5,2445.5,769.5,2779.0,159.0,25965.0,110.0,385.0,79.5,342.5,102.0,42.5,1253.0,71.0,89.0,138.5,7.0,99.5,386.5,45.0,9.5,117.0,196.0,10.0,250.0,102.0,132.0,43.0,646.0,36.5,2199.5,450.5,780.5,4319.5,4600.0,16028.0,4586.5,1424.0,637.0,2309.5,11.5,308.0,6113.5,704.5,3766.5,2336.5,33.0,1326.0,400.0,874.0,5131.0,3263.0,356.5,98.0,1754.0,3220.0,215.0,2736.5,2925.5,1360.0,2330.0,8090.0,15.0,4619.0,1941.5,191.5,555.0,2581.5,364.0,105.5,387.5,1029.5,2706.5,816.5,6235.5,1145.5,3798.5,738.0,449.5,1732.0,458.5,250.5
1724.0,690.75,320.0,16.75,548.25,1473.75,763.0,560.5,522.25,679.75,3298.25,211.75,1019.75,974.0,1150.75,6.5,2650.0,174.5,2708.75,2424.75,760.25,2748.0,160.0,25874.0,108.5,418.5,81.75,351.75,107.5,49.75,1235.5,72.0,91.5,139.75,9.5,109.25,407.75,46.5,10.25,114.0,204.5,8.0,244.5,104.0,133.5,42.5,644.0,38.25,2154.25,437.75,750.75,3839.75,4198.5,13950.5,4219.25,1314.0,631.5,2336.25,11.25,312.5,6131.75,696.75,3780.75,2347.25,26.5,1360.5,396.5,882.5,5223.5,3241.5,359.75,103.0,1843.5,3336.0,221.0,2797.25,3063.75,1363.5,2265.5,8231.0,13.5,4752.5,2027.75,189.75,560.0,2531.75,354.0,100.75,376.25,1015.75,2799.75,833.75,6528.25,1248.25,3657.75,751.5,466.25,1918.5,483.75,256.25
1642.0,694.0,325.0,17.0,403.0,1758.0,756.0,536.0,522.0,661.0,3351.0,212.0,1044.0,933.0,1237.0,5.0,2643.0,177.0,2744.0,2404.0,751.0,2717.0,161.0,25783.0,107.0,452.0,84.0,361.0,113.0,57.0,1218.0,73.0,94.0,141.0,12.0,119.0,429.0,48.0,11.0,111.0,213.0,6.0,239.0,106.0,135.0,42.0,642.0,40.0,2109.0,425.0,721.0,3360.0,3797.0,11873.0,3852.0,1204.0,626.0,2363.0,11.0,317.0,6150.0,689.0,3795.0,2358.0,20.0,1395.0,393.0,891.0,5316.0,3220.0,363.0,108.0,1933.0,3452.0,227.0,2858.0,3202.0,1367.0,2201.0,8372.0,12.0,4886.0,2114.0,188.0,565.0,2482.0,344.0,96.0,365.0,1002.0,2893.0,851.0,6821.0,1351.0,3517.0,765.0,483.0,2105.0,509.0,262.0
1725.5,765.75,466.5,15.25,414.75,1649.5,846.5,546.75,528.0,684.25,3257.5,212.75,1006.75,952.75,1193.25,7.25,2622.25,177.75,2853.5,2470.25,775.0,2717.75,165.75,25929.25,111.5,484.25,88.5,364.75,109.5,54.25,1213.75,78.25,96.25,158.25,11.75,117.0,445.5,46.25,8.5,114.5,201.5,8.0,267.25,109.5,136.0,49.25,645.0,40.75,2187.75,440.5,730.75,3430.25,3756.0,12215.75,3748.0,1156.5,653.75,2499.0,12.0,315.5,5704.5,712.0,3904.25,2334.25,21.25,1429.5,383.75,948.25,5374.75,3242.75,378.25,111.75,1857.75,3440.0,343.5,2835.5,3096.75,1395.75,2191.25,8490.0,13.5,4852.0,2770.0,192.5,565.75,2492.0,349.0,109.75,395.25,995.5,3041.0,978.75,6891.5,1289.25,2845.0,786.25,474.25,2529.0,563.75,256.75
1809.0,837.5,608.0,13.5,426.5,1541.0,937.0,557.5,534.0,707.5,3164.0,213.5,969.5,972.5,1149.5,9.5,2601.5,178.5,2963.0,2536.5,799.0,2718.5,170.5,26075.5,116.0,516.5,93.0,368.5,106.0,51.5,1209.5,83.5,98.5,175.5,11.5,115.0,462.0,44.5,6.0,118.0,190.0,10.0,295.5,113.0,137.0,56.5,648.0,41.5,2266.5,456.0,740.5,3500.5,3715.0,12558.5,3644.0,1109.0,681.5,2635.0,13.0,314.0,5259.0,735.0,4013.5,2310.5,22.5,1464.0,374.5,1005.5,5433.5,3265.5,393.5,115.5,1782.5,3428.0,460.0,2813.0,2991.5,1424.5,2181.5,8608.0,15.0,4818.0,3426.0,197.0,566.5,2502.0,354.0,123.5,425.5,989.0,3189.0,1106.5,6962.0,1227.5,2173.0,807.5,465.5,2953.0,618.5,251.5
1892.5,909.25,749.5,11.75,438.25,1432.5,1027.5,568.25,540.0,730.75,3070.5,214.25,932.25,992.25,1105.75,11.75,2580.75,179.25,3072.5,2602.75,823.0,2719.25,175.25,26221.75,120.5,548.75,97.5,372.25,102.5,48.75,1205.25,88.75,100.75,192.75,11.25,113.0,478.5,42.75,3.5,121.5,178.5,12.0,323.75,116.5,138.0,63.75,651.0,42.25,2345.25,471.5,750.25,3570.75,3674.0,12901.25,3540.0,1061.5,709.25,2771.0,14.0,312.5,4813.5,758.0,4122.75,2286.75,23.75,1498.5,365.25,1062.75,5492.25,3288.25,408.75,119.25,1707.25,3416.0,576.5,2790.5,2886.25,1453.25,2171.75,8726.0,16.5,4784.0,4082.0,201.5,567.25,2512.0,359.0,137.25,455.75,982.5,3337.0,1234.25,7032.5,1165.75,1501.0,828.75,456.75,3377.0,673.25,246.25
1976.0,981.0,891.0,10.0,450.0,1324.0,1118.0,579.0,546.0,754.0,2977.0,215.0,895.0,1012.0,1062.0,14.0,2560.0,180.0,3182.0,2669.0,847.0,2720.0,180.0,26368.0,125.0,581.0,102.0,376.0,99.0,46.0,1201.0,94.0,103.0,210.0,11.0,111.0,495.0,41.0,1.0,125.0,167.0,14.0,352.0,120.0,139.0,71.0,654.0,43.0,2424.0,487.0,760.0,3641.0,3633.0,13244.0,3436.0,1014.0,737.0,2907.0,15.0,311.0,4368.0,781.0,4232.0,2263.0,25.0,1533.0,356.0,1120.0,5551.0,3311.0,424.0,123.0,1632.0,3404.0,693.0,2768.0,2781.0,1482.0,2162.0,8844.0,18.0,4750.0,4738.0,206.0,568.0,2522.0,364.0,151.0,486.0,976.0,3485.0,1362.0,7103.0,1104.0,829.0,850.0,448.0,3801.0,728.0,241.0
2028.75,953.75,975.5,11.0,450.5,1227.5,1042.5,572.5,542.75,734.75,3087.0,223.75,900.0,1068.0,1092.75,13.25,2557.75,177.25,3058.75,2744.5,868.75,2819.25,186.5,26262.0,122.5,630.0,102.75,423.5,115.25,45.25,1197.75,97.75,102.0,223.75,11.5,116.0,569.75,40.75,2.75,131.5,172.75,12.5,344.25,130.25,149.0,68.0,640.0,43.5,2416.75,481.75,746.5,3658.0,3680.5,13590.25,3435.25,1026.25,763.5,3007.5,14.25,323.5,4786.5,767.5,4344.5,2383.5,25.0,1582.25,383.0,1159.25,5706.25,3289.25,449.25,143.25,1669.75,3398.5,601.0,2875.75,2887.25,1546.0,2287.25,9059.75,18.0,4837.5,4968.5,223.25,577.0,2594.75,378.5,160.25,495.75,968.25,3534.5,1336.5,7400.5,1052.25,741.75,868.75,465.75,3126.0,679.75,255.0
2081.5,926.5,1060.0,12.0,451.0,1131.0,967.0,566.0,539.5,715.5,3197.0,232.5,905.0,1124.0,1123.5,12.5,2555.5,174.5,2935.5,2820.0,890.5,2918.5,193.0,26156.0,120.0,679.0,103.5,471.0,131.5,44.5,1194.5,101.5,101.0,237.5,12.0,121.0,644.5,40.5,4.5,138.0,178.5,11.0,336.5,140.5,159.0,65.0,626.0,44.0,2409.5,476.5,733.0,3675.0,3728.0,13936.5,3434.5,1038.5,790.0,3108.0,13.5,336.0,5205.0,754.0,4457.0,2504.0,25.0,1631.5,410.0,1198.5,5861.5,3267.5,474.5,163.5,1707.5,3393.0,509.0,2983.5,2993.5,1610.0,2412.5,9275.5,18.0,4925.0,5199.0,240.5,586.0,2667.5,393.0,169.5,505.5,960.5,3584.0,1311.0,7698.0,1000.5,654.5,887.5,483.5,2451.0,631.5,269.0
2134.25,899.25,1144.5,13.0,451.5,1034.5,891.5,559.5,536.25,696.25,3307.0,241.25,910.0,1180.0,1154.25,11.75,2553.25,171.75,2812.25,2895.5,912.25,3017.75,199.5,26050.0,117.5,728.0,104.25,518.5,147.75,43.75,1191.25,105.25,100.0,251.25,12.5,126.0,719.25,40.25,6.25,144.5,184.25,9.5,328.75,150.75,169.0,62.0,612.0,44.5,2402.25,471.25,719.5,3692.0,3775.5,14282.75,3433.75,1050.75,816.5,3208.5,12.75,348.5,5623.5,740.5,4569.5,2624.5,25.0,1680.75,437.0,1237.75,6016.75,3245.75,499.75,183.75,1745.25,3387.5,417.0,3091.25,3099.75,1674.0,2537.75,9491.25,18.0,5012.5,5429.5,257.75,595.0,2740.25,407.5,178.75,515.25,952.75,3633.5,1285.5,7995.5,948.75,567.25,906.25,501.25,1776.0,583.25,283.0
2187.0,872.0,1229.0,14.0,452.0,938.0,816.0,553.0,533.0,677.0,3417.0,250.0,915.0,1236.0,1185.0,11.0,2551.0,169.0,2689.0,2971.0,934.0,3117.0,206.0,25944.0,115.0,777.0,105.0,566.0,164.0,43.0,1188.0,109.0,99.0,265.0,13.0,131.0,794.0,40.0,8.0,151.0,190.0,8.0,321.0,161.0,179.0,59.0,598.0,45.0,2395.0,466.0,706.0,3709.0,3823.0,14629.0,3433.0,1063.0,843.0,3309.0,12.0,361.0,6042.0,727.0,4682.0,2745.0,25.0,1730.0,464.0,1277.0,6172.0,3224.0,525.0,204.0,1783.0,3382.0,325.0,3199.0,3206.0,1738.0,2663.0,9707.0,18.0,5100.0,5660.0,275.0,604.0,2813.0,422.0,188.0,525.0,945.0,3683.0,1260.0,8293.0,897.0,480.0,925.0,519.0,1101.0,535.0,297.0
3411.5,907.5,1213.75,14.25,452.75,921.75,800.5,561.25,549.5,721.75,4320.25,252.75,991.75,1225.5,1211.5,12.5,2486.75,191.0,2633.5,3017.75,977.25,3129.0,246.25,25758.75,118.25,761.25,100.0,612.75,156.25,49.5,1180.0,108.0,102.5,256.5,12.5,134.0,796.5,40.25,7.75,166.25,203.25,8.5,304.5,179.75,186.0,60.75,608.75,43.75,2338.5,470.75,701.25,3523.0,3793.75,13451.75,3371.0,1025.5,816.5,3298.5,13.25,358.25,5981.0,716.0,4527.75,2718.75,26.5,1679.25,470.5,1282.5,6054.0,3219.25,515.75,196.0,1814.5,3452.0,315.25,3174.5,3200.25,1680.5,2848.25,9627.0,16.5,5053.0,5673.25,268.0,606.5,3084.25,424.25,185.75,530.25,964.0,3661.0,1210.5,8429.5,891.75,458.25,956.0,492.25,1026.5,532.25,295.0
4636.0,943.0,1198.5,14.5,453.5,905.5,785.0,569.5,566.0,766.5,5223.5,255.5,1068.5,1215.0,1238.0,14.0,2422.5,213.0,2578.0,3064.5,1020.5,3141.0,286.5,25573.5,121.5,745.5,95.0,659.5,148.5,56.0,1172.0,107.0,106.0,248.0,12.0,137.0,799.0,40.5,7.5,181.5,216.5,9.0,288.0,198.5,193.0,62.5,619.5,42.5,2282.0,475.5,696.5,3337.0,3764.5,12274.5,3309.0,988.0,790.0,3288.0,14.5,355.5,5920.0,705.0,4373.5,2692.5,28.0,1628.5,477.0,1288.0,5936.0,3214.5,506.5,188.0,1846.0,3522.0,305.5,3150.0,3194.5,1623.0,3033.5,9547.0,15.0,5006.0,5686.5,261.0,609.0,3355.5,426.5,183.5,535.5,983.0,3639.0,1161.0,8566.0,886.5,436.5,987.0,465.5,952.0,529.5,293.0
5860.5,978.5,1183.25,14.75,454.25,889.25,769.5,577.75,582.5,811.25,6126.75,258.25,1145.25,1204.5,1264.5,15.5,2358.25,235.0,2522.5,3111.25,1063.75,3153.0,326.75,25388.25,124.75,729.75,90.0,706.25,140.75,62.5,1164.0,106.0,109.5,239.5,11.5,140.0,801.5,40.75,7.25,196.75,229.75,9.5,271.5,217.25,200.0,64.25,630.25,41.25,2225.5,480.25,691.75,3151.0,3735.25,11097.25,3247.0,950.5,763.5,3277.5,15.75,352.75,5859.0,694.0,4219.25,2666.25,29.5,1577.75,483.5,1293.5,5818.0,3209.75,497.25,180.0,1877.5,3592.0,295.75,3125.5,3188.75,1565.5,3218.75,9467.0,13.5,4959.0,5699.75,254.0,611.5,3626.75,428.75,181.25,540.75,1002.0,3617.0,1111.5,8702.5,881.25,414.75,1018.0,438.75,877.5,526.75,291.0
7085.0,1014.0,1168.0,15.0,455.0,873.0,754.0,586.0,599.0,856.0,7030.0,261.0,1222.0,1194.0,1291.0,17.0,2294.0,257.0,2467.0,3158.0,1107.0,3165.0,367.0,25203.0,128.0,714.0,85.0,753.0,133.0,69.0,1156.0,105.0,113.0,231.0,11.0,143.0,804.0,41.0,7.0,212.0,243.0,10.0,255.0,236.0,207.0,66.0,641.0,40.0,2169.0,485.0,687.0,2965.0,3706.0,9920.0,3185.0,913.0,737.0,3267.0,17.0,350.0,5798.0,683.0,4065.0,2640.0,31.0,1527.0,490.0,1299.0,5700.0,3205.0,488.0,172.0,1909.0,3662.0,286.0,3101.0,3183.0,1508.0,3404.0,9387.0,12.0,4912.0,5713.0,247.0,614.0,3898.0,431.0,179.0,546.0,1021.0,3595.0,1062.0,8839.0,876.0,393.0,1049.0,412.0,803.0,524.0,289.0
5816.0,965.5,1174.75,14.5,447.25,872.0,740.75,560.75,566.25,819.25,6901.25,262.25,1165.25,1174.25,1273.25,18.0,2183.5,237.25,2609.25,3041.75,1068.25,3147.0,338.25,25429.5,121.0,788.0,87.5,800.75,128.0,63.0,1121.0,98.75,111.25,237.0,12.0,144.0,951.75,41.0,7.0,193.0,227.5,9.75,245.0,250.75,214.0,85.5,636.25,45.5,2200.5,469.25,695.25,3252.25,3419.25,8869.75,2944.5,840.0,727.0,3259.5,15.75,342.75,5414.25,730.0,4076.25,2626.25,38.75,1525.0,486.0,1208.0,5611.0,3181.5,484.75,165.5,1862.0,3528.0,297.75,3068.0,3192.5,1506.5,3138.5,9518.75,13.25,4925.25,5703.25,250.5,654.5,3810.25,413.25,188.75,577.75,1044.5,3541.0,1015.0,9258.75,942.5,418.5,1073.25,431.75,781.5,603.75,309.75
4547.0,917.0,1181.5,14.0,439.5,871.0,727.5,535.5,533.5,782.5,6772.5,263.5,1108.5,1154.5,1255.5,19.0,2073.0,217.5,2751.5,2925.5,1029.5,3129.0,309.5,25656.0,114.0,862.0,90.0,848.5,123.0,57.0,1086.0,92.5,109.5,243.0,13.0,145.0,1099.5,41.0,7.0,174.0,212.0,9.5,235.0,265.5,221.0,105.0,631.5,51.0,2232.0,453.5,703.5,3539.5,3132.5,7819.5,2704.0,767.0,717.0,3252.0,14.5,335.5,5030.5,777.0,4087.5,2612.5,46.5,1523.0,482.0,1117.0,5522.0,3158.0,481.5,159.0,1815.0,3394.0,309.5,3035.0,3202.0,1505.0,2873.0,9650.5,14.5,4938.5,5693.5,254.0,695.0,3722.5,395.5,198.5,609.5,1068.0,3487.0,968.0,9678.5,1009.0,444.0,1097.5,451.5,760.0,683.5,330.5
3278.0,868.5,1188.25,13.5,431.75,870.0,714.25,510.25,500.75,745.75,6643.75,264.75,1051.75,1134.75,1237.75,20.0,1962.5,197.75,2893.75,2809.25,990.75,3111.0,280.75,25882.5,107.0,936.0,92.5,896.25,118.0,51.0,1051.0,86.25,107.75,249.0,14.0,146.0,1247.25,41.0,7.0,155.0,196.5,9.25,225.0,280.25,228.0,124.5,626.75,56.5,2263.5,437.75,711.75,3826.75,2845.75,6769.25,2463.5,694.0,707.0,3244.5,13.25,328.25,4646.75,824.0,4098.75,2598.75,54.25,1521.0,478.0,1026.0,5433.0,3134.5,478.25,152.5,1768.0,3260.0,321.25,3002.0,3211.5,1503.5,2607.5,9782.25,15.75,4951.75,5683.75,257.5,735.5,3634.75,377.75,208.25,641.25,1091.5,3433.0,921.0,10098.25,1075.5,469.5,1121.75,471.25,738.5,763.25,351.25
