,"""Weird_Al""_Yankovic_en.wikipedia.org_desktop_all-agents",100_metres_en.wikipedia.org_desktop_all-agents,10_Gigabit_Ethernet_en.wikipedia.org_desktop_all-agents,1551_en.wikipedia.org_desktop_all-agents,1896_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1918_flu_pandemic_en.wikipedia.org_desktop_all-agents,1936_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1976_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1980_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1984_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1989_(Taylor_Swift_album)_en.wikipedia.org_desktop_all-agents,1999_(Prince_album)_en.wikipedia.org_desktop_all-agents,2000_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2002_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2003_invasion_of_Iraq_en.wikipedia.org_desktop_all-agents,2007_tuberculosis_scare_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2012_Benghazi_attack_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2014_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2015_NCAA_Men's_Division_I_Basketball_Tournament_en.wikipedia.org_desktop_all-agents,2015_in_film_en.wikipedia.org_desktop_all-agents,2016_Asia_Cup_en.wikipedia.org_desktop_all-agents,2016_Democratic_National_Convention_en.wikipedia.org_desktop_all-agents,2016_European_Men's_Handball_Championship_en.wikipedia.org_desktop_all-agents,2016_FIFA_Club_World_Cup_en.wikipedia.org_desktop_all-agents,2016_FIFA_Futsal_World_Cup_en.wikipedia.org_desktop_all-agents,2016_Giro_d'Italia_en.wikipedia.org_desktop_all-agents,2016_ICC_World_Twenty20_en.wikipedia.org_desktop_all-agents,2016_IIHF_World_Championship_en.wikipedia.org_desktop_all-agents,2016_Indian_Premier_League_en.wikipedia.org_desktop_all-agents,2016_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2016_NFL_Draft_en.wikipedia.org_desktop_all-agents,2016_NHL_Entry_Draft_en.wikipedia.org_desktop_all-agents,2016_Republican_National_Convention_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_closing_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_opening_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Paralympics_en.wikipedia.org_desktop_all-agents,2016_Thomas_&_Uber_Cup_en.wikipedia.org_desktop_all-agents,2016_Tour_de_France_en.wikipedia.org_desktop_all-agents,2016_UEFA_Europa_League_Final_en.wikipedia.org_desktop_all-agents,2016_United_States_men's_Olympic_basketball_team_en.wikipedia.org_desktop_all-agents,2016_World_Cup_of_Hockey_en.wikipedia.org_desktop_all-agents,2017_FIFA_Confederations_Cup_en.wikipedia.org_desktop_all-agents,2017_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(CONMEBOL)_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(UEFA)_en.wikipedia.org_desktop_all-agents,2018_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2020_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2022_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2024_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2028_Summer_Olympics_en.wikipedia.org_desktop_all-agents,3_Doors_Down_en.wikipedia.org_desktop_all-agents,4K_resolution_en.wikipedia.org_desktop_all-agents,58th_Annual_Grammy_Awards_en.wikipedia.org_desktop_all-agents,88th_Academy_Awards_en.wikipedia.org_desktop_all-agents,A.C._Milan_en.wikipedia.org_desktop_all-agents,A.J._Styles_en.wikipedia.org_desktop_all-agents,AC/DC_en.wikipedia.org_desktop_all-agents,AK-47_en.wikipedia.org_desktop_all-agents,AMGTV_en.wikipedia.org_desktop_all-agents,AR-15_en.wikipedia.org_desktop_all-agents,A_Monster_Calls_(film)_en.wikipedia.org_desktop_all-agents,A_Series_of_Unfortunate_Events_en.wikipedia.org_desktop_all-agents,A_Song_of_Ice_and_Fire_en.wikipedia.org_desktop_all-agents,Aamir_Khan_en.wikipedia.org_desktop_all-agents,Aaron_Lewis_en.wikipedia.org_desktop_all-agents,Aberfan_disaster_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Actor_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Picture_en.wikipedia.org_desktop_all-agents,Adam_Johnson_(footballer)_en.wikipedia.org_desktop_all-agents,Adam_Levine_en.wikipedia.org_desktop_all-agents,Adele_en.wikipedia.org_desktop_all-agents,Adewale_Akinnuoye-Agbaje_en.wikipedia.org_desktop_all-agents,Adobe_Photoshop_en.wikipedia.org_desktop_all-agents,Adolf_Hitler_en.wikipedia.org_desktop_all-agents,Agent_Carter_(season_2)_en.wikipedia.org_desktop_all-agents,Agents_of_S.H.I.E.L.D._en.wikipedia.org_desktop_all-agents,Agile_software_development_en.wikipedia.org_desktop_all-agents,Ahrar_ash-Sham_en.wikipedia.org_desktop_all-agents,Airlift_(film)_en.wikipedia.org_desktop_all-agents,Akshay_Kumar_en.wikipedia.org_desktop_all-agents,Aladdin_Sane_en.wikipedia.org_desktop_all-agents,Alan_Colmes_en.wikipedia.org_desktop_all-agents,Alan_Thicke_en.wikipedia.org_desktop_all-agents,Alan_Tudyk_en.wikipedia.org_desktop_all-agents,Alaska_en.wikipedia.org_desktop_all-agents,"Albert,_Prince_Consort_en.wikipedia.org_desktop_all-agents",Albert_Einstein_en.wikipedia.org_desktop_all-agents,Albus_Dumbledore_en.wikipedia.org_desktop_all-agents,Alex_(parrot)_en.wikipedia.org_desktop_all-agents,Alex_Jones_(radio_host)_en.wikipedia.org_desktop_all-agents,Alexander_I_of_Russia_en.wikipedia.org_desktop_all-agents,Alexandre_Pato_en.wikipedia.org_desktop_all-agents,Alexis_Arquette_en.wikipedia.org_desktop_all-agents,Alexis_Ohanian_en.wikipedia.org_desktop_all-agents
161,1812.0,898.0,1466.0,10.0,435.0,1611.0,845.0,377.0,514,606.0,4229.0,325.0,1135,1055.0,2623.0,33.0,1554.0,124.0,3307.0,2325,390.0,4129.0,980.0,19380,366.0,923.0,416.0,1425.0,303.0,59.0,3927,179.0,1475.0,598.0,52.0,332.0,1375.0,29.0,7.0,123.0,177.0,21.0,143,1128.0,255.0,126.0,480.0,106.0,1398.0,334.0,304.0,866.0,1203.0,530.0,1043.0,310.0,819.0,4270.0,8396.0,3118.0,2318.0,750.0,5756.0,4077.0,40,5038.0,513.0,1306.0,4797.0,2673.0,473.0,203.0,2518.0,4370.0,167.0,5856.0,28286.0,1369.0,2379.0,20040.0,2212.0,11897.5,5883,921.0,2438.0,2590.0,468.0,148.0,685.0,1233.0,4039.0,1180.0,13725.0,925.0,432.5,1619.0,888.0,1069.0,516.0,330.0
162,1764.0,713.0,1382.0,19.0,485.0,1478.0,952.0,408.0,502,481.0,4167.0,292.0,851,1115.0,2379.0,27.0,1209.0,123.0,3114.0,1557,379.0,3960.0,1010.0,20931,383.0,882.0,376.0,1891.0,680.0,60.0,3476,161.0,887.0,713.0,67.0,272.0,1477.0,51.0,8.0,105.0,176.0,18.0,133,1242.0,207.0,153.0,530.0,117.0,1526.0,321.0,339.0,886.0,1186.0,561.0,1073.0,288.0,662.0,4479.0,6570.0,5085.0,2300.0,780.0,5161.0,3868.0,42,4063.0,527.0,1158.0,4605.0,2821.0,445.0,163.0,2695.0,4194.0,200.0,4587.0,27173.0,1446.0,2278.0,18037.0,1699.0,13766.0,5498,848.6666666666666,2302.0,2357.0,417.0,147.0,689.0,1153.0,4177.0,1089.0,11406.0,876.0,478.0,1588.0,833.0,1246.0,432.0,296.0
163,1517.0,687.0,1121.0,18.0,440.0,1345.0,885.0,358.0,408,508.0,3971.0,233.0,1404,1159.0,2068.0,16.0,1702.0,95.0,2692.0,1540,381.0,4336.0,1181.0,22138,700.0,989.0,508.0,1171.0,704.0,45.0,15193,144.0,829.0,712.0,55.0,314.0,2063.0,24.0,5.0,81.0,164.0,30.0,125,766.0,220.0,144.0,559.0,118.0,1259.0,324.0,319.0,813.0,1069.0,537.0,951.0,292.0,760.0,4196.0,4863.0,4092.0,2217.0,772.0,5549.0,3478.0,41,3595.0,484.0,1083.0,4366.0,2775.0,443.0,237.0,2234.0,4534.0,173.0,4080.0,24995.0,1252.0,2303.0,15930.0,1294.0,9347.0,4789,776.3333333333334,2333.0,2361.0,517.0,127.0,515.0,1185.0,3607.0,841.0,9617.0,950.0,374.0,1338.0,725.0,1034.0,450.0,255.0
164,1237.0,475.0,501.0,13.0,262.0,869.0,566.0,239.0,358,385.0,3644.0,250.0,1031,1174.0,1394.0,20.0,1296.0,84.0,1864.0,1330,303.0,4744.0,934.0,22180,455.0,579.0,458.0,883.0,493.0,48.0,5743,189.0,855.0,447.0,43.0,257.0,1064.0,49.0,7.0,70.0,120.0,28.0,120,271.0,148.0,109.0,1060.0,104.0,1924.0,352.0,639.0,729.0,926.0,419.0,917.0,277.0,679.0,3411.0,3714.0,2961.0,1918.0,696.0,4937.0,2985.0,36,3707.0,379.0,787.0,3633.0,2269.0,331.0,130.0,1759.0,4426.0,266.0,3873.0,21762.0,1134.0,1809.0,11157.0,1226.0,7948.0,2218,704.0,1836.0,2390.0,366.0,178.0,502.0,1037.0,2667.0,776.0,7573.0,898.0,301.0,1193.0,508.0,1187.0,434.0,210.0
165,1334.0,574.0,513.0,16.0,274.0,1019.0,636.0,336.0,314,453.0,4318.0,282.0,1015,1079.0,1697.0,15.0,1238.0,91.0,1702.0,1332,325.0,4509.0,912.0,22577,357.0,609.0,426.0,1673.0,896.0,57.0,2908,243.0,686.0,406.0,67.0,307.0,918.0,26.0,11.0,106.0,120.0,47.0,153,224.0,116.0,147.0,1020.0,74.0,1802.0,408.0,630.0,800.0,1005.0,475.0,1000.0,263.0,596.0,3914.0,3553.0,2965.0,2821.0,661.0,4541.0,3042.0,52,3040.0,421.0,1659.0,4109.0,2543.0,315.0,164.0,1955.0,4176.0,212.0,3759.0,29709.0,1333.0,1814.0,12822.0,1205.0,8401.0,2644,573.0,1793.0,2375.0,433.0,116.0,493.0,1415.0,3175.0,973.0,9255.0,959.0,365.0,1101.0,686.0,3721.0,495.0,206.0
166,1529.0,729.0,1376.0,17.0,450.0,1465.0,984.0,398.0,452,563.0,4488.0,266.0,1595,1084.0,2106.0,22.0,1912.0,109.0,2742.0,1653,350.0,4509.0,1148.0,25404,481.0,884.0,777.0,1732.0,589.0,47.0,3290,254.0,1092.0,533.0,86.0,332.0,1333.0,40.0,4.0,106.0,191.0,38.0,175,1594.0,165.0,160.0,741.0,113.0,1752.0,411.0,497.0,1119.0,1467.0,706.0,1656.0,329.0,652.0,4413.0,3704.0,3648.0,2698.0,762.0,7072.0,3154.0,25,3754.0,516.0,1205.0,5329.0,2422.0,421.0,179.0,2036.0,4437.0,205.0,3862.0,31905.0,1619.0,2469.0,17033.0,1537.0,8626.0,5525,559.0,2201.0,2585.0,455.0,136.0,548.0,1511.0,3931.0,1370.0,13416.0,931.0,367.0,1206.0,802.0,1926.0,730.0,319.0
167,1388.0,769.0,1320.0,6.0,585.0,1487.0,948.0,391.0,410,476.0,4023.0,234.0,1067,1067.0,2020.0,28.0,1305.0,109.0,2565.0,1885,376.0,4506.0,847.0,20814,398.0,745.0,613.0,1323.0,290.0,79.0,2612,185.0,4528.0,511.0,77.0,409.0,1198.0,54.0,7.0,115.0,167.0,50.0,154,489.0,212.0,144.0,734.0,105.0,1545.0,359.0,420.0,954.0,1300.0,590.0,1437.0,294.0,724.0,4218.0,3341.0,3686.0,2342.0,854.0,9312.0,3028.0,31,2816.0,496.0,1112.0,5084.0,2413.0,357.0,270.0,2269.0,4132.0,199.0,5281.0,72753.0,1402.0,2260.0,15793.0,1437.0,8126.0,5391,606.0,2185.0,2587.0,417.0,158.0,551.0,1424.0,3934.0,1127.0,11182.0,1115.0,280.0,1227.0,744.0,1308.0,745.0,491.0
168,1596.0,802.0,1365.0,9.0,385.0,1337.0,976.0,402.0,470,442.0,3700.0,242.0,1000,1210.0,1902.0,26.0,1249.0,130.0,4272.0,1791,391.0,4021.0,1188.0,20938,401.0,1172.0,606.0,1789.0,231.0,80.0,2365,221.0,2788.0,472.0,73.0,407.0,2129.0,30.0,11.0,103.0,157.0,51.0,182,263.0,155.0,316.0,592.0,91.0,1416.0,356.0,337.0,930.0,1121.0,600.0,1146.0,263.0,637.0,4089.0,3065.0,3548.0,2898.0,743.0,7235.0,3121.0,38,2596.0,497.0,1096.0,4706.0,2548.0,343.0,170.0,2214.0,4194.0,158.0,6002.0,33635.0,1192.0,2230.0,15410.0,1656.0,11504.0,5570,632.0,2388.0,3290.0,426.0,154.0,450.0,1735.0,3920.0,976.0,10957.0,983.0,312.0,1155.0,829.0,914.0,801.0,570.0
169,1601.0,716.0,1308.0,12.0,362.0,1331.0,717.0,337.0,353,499.0,3255.0,219.0,1436,1194.0,1884.0,17.0,1655.0,100.0,2874.0,1383,344.0,3802.0,1007.0,21998,412.0,707.0,447.0,1895.0,203.0,60.0,2380,349.0,1448.0,471.0,65.0,336.0,1023.0,26.0,23.0,93.0,124.0,25.0,142,211.0,245.0,329.0,674.0,82.0,1311.0,351.0,300.0,820.0,1006.0,403.0,858.0,274.0,624.0,4094.0,2654.0,3318.0,2840.0,722.0,6800.0,2934.0,32,2999.0,455.0,1010.0,4367.0,2607.0,370.0,146.0,2017.0,3980.0,146.0,4335.0,31987.0,1266.0,2105.0,14317.0,1233.0,7816.0,5563,496.0,3623.0,5421.0,410.0,106.0,491.0,1884.0,3436.0,928.0,13067.0,1053.0,301.0,1112.0,835.0,767.0,519.0,275.0
170,1608.0,704.0,1013.0,20.0,270.0,984.0,616.0,301.0,338,373.0,3137.0,223.0,1271,1147.0,1530.0,27.0,1511.0,85.0,2840.0,1433,287.0,3649.0,694.0,23434,487.0,706.0,577.0,960.0,199.0,47.0,2002,199.0,966.0,477.0,49.0,453.0,724.0,24.0,7.0,81.0,163.0,62.0,142,155.0,160.0,154.0,519.0,95.0,1199.0,317.0,251.0,751.0,849.0,408.0,886.0,238.0,668.0,3557.0,2568.0,4005.0,2427.0,767.0,7547.0,2626.0,33,2548.0,437.0,965.0,3967.0,2609.0,344.0,186.0,2127.0,3892.0,160.0,3510.0,25645.0,1156.0,1870.0,11620.0,1073.0,6241.0,3976,432.0,4084.0,3667.0,450.0,97.0,494.0,2292.0,3080.0,908.0,8582.0,959.0,250.0,1067.0,599.0,781.0,509.0,265.0
171,1249.0,386.0,394.0,9.0,221.0,642.0,508.0,276.0,360,319.0,3116.0,195.0,817,912.0,1159.0,28.0,1318.0,696.0,2004.0,1122,258.0,3609.0,576.0,23006,463.0,483.0,459.0,754.0,168.0,49.0,1869,278.0,851.0,344.0,28.0,311.0,539.0,22.0,9.0,80.0,101.0,33.0,93,109.0,147.0,146.0,431.0,80.0,1091.0,310.0,194.0,715.0,994.0,401.0,690.0,210.0,611.0,2971.0,2197.0,3052.0,1993.0,1142.0,5316.0,2458.0,31,2139.0,393.0,1647.0,3378.0,3022.0,291.0,100.0,1788.0,3656.0,273.0,2955.0,21472.0,935.0,1819.0,9752.0,1028.0,5763.0,1654,392.0,3024.0,3202.0,391.0,82.0,352.0,2186.0,2458.0,775.0,6096.0,822.0,201.0,919.0,536.0,1013.0,429.0,164.0
172,1260.0,407.0,407.0,18.0,246.0,798.0,464.0,250.0,241,337.0,3515.0,169.0,829,871.0,1197.0,15.0,1059.0,120.0,3806.0,1139,370.0,3350.0,764.0,26077,395.0,738.0,858.0,2465.0,194.0,47.0,1689,337.0,814.0,310.0,55.0,304.0,661.0,17.0,6.0,83.0,106.0,46.0,137,134.0,151.0,171.0,452.0,48.0,1203.0,248.0,311.0,640.0,925.0,395.0,696.0,222.0,581.0,3100.0,2285.0,3559.0,3110.0,809.0,4571.0,2536.0,32,2213.0,441.0,915.0,3438.0,2500.0,249.0,210.0,1801.0,3941.0,157.0,2797.0,20090.0,993.0,1615.0,11349.0,919.0,5740.0,1992,457.0,2532.0,2879.0,397.0,93.0,346.0,2312.0,2900.0,826.0,6303.0,751.0,190.0,782.0,498.0,704.0,444.0,165.0
173,1272.0,626.0,964.0,15.0,299.0,951.0,585.0,333.0,264,385.0,3775.0,233.0,457,1026.0,1337.0,17.0,684.0,76.0,4764.0,1174,353.0,3803.0,885.0,29227,776.0,783.0,726.0,1685.0,236.0,68.0,2319,291.0,1226.0,474.0,88.0,358.0,808.0,36.0,6.0,95.0,164.0,40.0,157,166.0,164.0,189.0,499.0,80.0,1270.0,375.0,248.0,777.0,996.0,474.0,772.0,207.0,1164.0,4057.0,2360.0,4468.0,2845.0,739.0,5059.0,2619.0,31,2367.0,523.0,916.0,5369.0,2901.0,303.0,588.0,2497.0,4700.0,165.0,3013.0,22844.0,1141.0,2079.0,10971.0,1342.0,6541.0,4297,637.0,3257.0,3356.0,407.0,133.0,567.0,2824.0,3255.0,892.0,7633.0,949.0,376.0,1014.0,590.0,621.0,475.0,244.0
174,1293.0,482.0,1026.0,33.0,285.0,802.0,680.0,304.0,301,363.0,4632.0,208.0,401,1032.0,1178.0,25.0,628.0,196.0,5013.0,1297,419.0,3816.0,993.0,27497,671.0,732.0,604.0,809.0,189.0,86.0,2238,263.0,1142.0,434.0,78.0,478.0,753.0,17.0,6.0,89.0,139.0,43.0,480,163.0,143.0,157.0,556.0,76.0,1235.0,296.0,296.0,878.0,1666.0,573.0,1127.0,353.0,677.0,3842.0,2183.0,4645.0,2550.0,678.0,4678.0,2931.0,37,2519.0,476.0,825.0,4739.0,3093.0,320.0,369.0,2394.0,4234.0,135.0,3066.0,23749.0,1563.0,1942.0,11586.0,1005.0,5494.0,4506,381.0,3333.0,3213.0,366.0,108.0,739.0,2262.0,2908.0,870.0,9913.0,920.0,262.0,1537.0,534.0,572.0,561.0,257.0
175,1260.0,438.0,869.0,24.0,238.0,732.0,510.0,300.0,287,336.0,4282.0,229.0,420,953.0,1094.0,20.0,677.0,113.0,3858.0,1424,351.0,3675.0,560.0,26352,555.0,686.0,471.0,732.0,185.0,63.0,1880,265.0,951.0,444.0,78.0,377.0,779.0,25.0,3.0,91.0,140.0,29.0,203,148.0,146.0,174.0,372.0,72.0,1093.0,289.0,240.0,726.0,1201.0,452.0,912.0,261.0,577.0,3707.0,2191.0,4350.0,2570.0,801.0,4469.0,2789.0,40,2131.0,472.0,788.0,4262.0,2903.0,332.0,227.0,2157.0,3650.0,139.0,3307.0,20037.0,1521.0,1803.0,10045.0,914.0,5342.0,3743,353.0,3227.0,3354.0,394.0,173.0,727.0,1946.0,2851.0,848.0,8010.0,825.0,527.0,1144.0,676.0,563.0,588.0,269.0
176,1148.0,391.0,500.0,18.0,182.0,642.0,374.0,225.0,248,313.0,3330.0,180.0,344,816.0,856.0,14.0,505.0,81.0,2670.0,1035,280.0,3555.0,321.0,26244,439.0,422.0,354.0,441.0,157.0,61.0,1559,259.0,797.0,373.0,39.0,228.0,475.0,11.0,9.0,71.0,150.0,19.0,114,93.0,150.0,139.0,347.0,77.0,978.0,294.0,211.0,544.0,883.0,370.0,686.0,185.0,583.0,3004.0,1936.0,3633.0,1809.0,632.0,3875.0,2297.0,46,1775.0,428.0,610.0,3406.0,2772.0,293.0,163.0,1970.0,3333.0,144.0,2488.0,30367.0,1350.0,1474.0,7553.0,798.0,4253.0,2235,239.0,3650.0,3085.0,380.0,139.0,498.0,1672.0,3075.0,621.0,6170.0,690.0,731.0,779.0,428.0,572.0,368.0,175.0
177,843.0,270.0,292.0,12.0,212.0,558.0,443.0,283.0,265,310.0,2756.0,143.0,346,655.0,718.0,9.0,528.0,104.0,2325.0,969,290.0,3262.0,273.0,22664,300.0,242.0,396.0,369.0,160.0,53.0,1115,313.0,538.0,562.0,34.0,219.0,302.0,18.0,3.0,58.0,126.0,21.0,125,81.0,134.0,95.0,334.0,77.0,847.0,226.0,185.0,461.0,645.0,298.0,550.0,164.0,427.0,3048.0,1518.0,3104.0,1512.0,554.0,3047.0,1969.0,28,1558.0,336.0,552.0,3181.0,2510.0,172.0,92.0,1687.0,3108.0,116.0,2427.0,15244.0,1041.0,1424.0,5874.0,844.0,3572.0,1260,531.0,3585.0,2812.0,278.0,64.0,348.0,1418.0,2106.0,840.0,4595.0,707.0,308.0,647.0,400.0,427.0,308.0,178.0
178,918.0,335.0,329.0,10.0,222.0,612.0,554.0,241.0,257,336.0,3141.0,165.0,344,841.0,803.0,11.0,486.0,77.0,2789.0,941,291.0,3351.0,363.0,31965,369.0,357.0,387.0,348.0,150.0,40.0,1360,662.0,649.0,671.0,47.0,591.0,371.0,16.0,8.0,104.0,149.0,26.0,138,96.0,126.0,175.0,410.0,109.0,1044.0,249.0,209.0,569.0,755.0,355.0,715.0,233.0,461.0,3147.0,1847.0,3913.0,1721.0,604.0,3146.0,2244.0,30,1798.0,402.0,620.0,3676.0,2698.0,211.0,142.0,2078.0,3781.0,260.0,2640.0,15660.0,1345.0,1569.0,6463.0,965.0,4412.0,1437,726.0,3881.0,3207.0,366.0,59.0,404.0,1517.0,2408.0,911.0,5531.0,1503.0,210.0,761.0,1134.0,422.0,359.0,185.0
179,940.0,419.0,408.0,22.0,233.0,820.0,528.0,240.0,265,344.0,3287.0,211.0,442,864.0,984.0,5.0,554.0,103.0,3052.0,1103,380.0,3503.0,456.0,34513,360.0,452.0,623.0,364.0,163.0,91.0,1053,462.0,589.0,689.0,69.0,406.0,441.0,44.0,3.0,70.0,118.0,34.0,178,122.0,140.0,182.0,392.0,84.0,1089.0,271.0,244.0,596.0,819.0,350.0,737.0,253.0,554.0,3228.0,1988.0,4804.0,1918.0,678.0,3499.0,2272.0,33,2048.0,484.0,810.0,3975.0,3088.0,217.0,146.0,2435.0,4387.0,199.0,2683.0,19423.0,1524.0,1645.0,6668.0,1177.0,5424.0,1674,573.0,3258.0,3183.0,379.0,78.0,360.0,1773.0,2807.0,1371.0,6636.0,1638.0,236.0,830.0,471.0,537.0,449.0,195.0
180,1329.0,464.0,816.0,22.0,235.0,891.0,489.0,271.0,302,378.0,3558.0,248.0,451,886.0,1165.0,14.0,619.0,110.0,3478.0,1216,471.0,3884.0,740.0,38984,417.0,573.0,791.0,441.0,159.0,67.0,1714,630.0,916.0,746.0,128.0,660.0,591.0,35.0,5.0,119.0,134.0,40.0,175,159.0,140.0,221.0,478.0,121.0,1291.0,328.0,235.0,952.0,1022.0,523.0,848.0,254.0,575.0,4011.0,2470.0,5776.0,2150.0,756.0,4126.0,2475.0,38,2385.0,599.0,738.0,5847.0,3238.0,310.0,149.0,2414.0,4387.0,218.0,3100.0,19324.0,1741.0,1864.0,7900.0,1353.0,6160.0,3222,457.0,4570.0,3505.0,398.0,116.0,477.0,2329.0,3136.0,1199.0,7300.0,1634.0,244.0,988.0,615.0,738.0,464.0,228.0
181,1287.0,498.0,755.0,31.0,238.0,1144.0,523.0,354.0,326,472.0,3354.0,224.0,461,967.0,1148.0,13.0,676.0,106.0,3288.0,1363,349.0,4052.0,639.0,32860,396.0,609.0,695.0,523.0,174.0,101.0,1892,561.0,890.0,732.0,107.0,575.0,678.0,37.0,10.0,134.0,205.0,38.0,188,160.0,200.0,215.0,445.0,100.0,1170.0,338.0,297.0,852.0,984.0,487.0,817.0,278.0,655.0,4017.0,2498.0,5948.0,2063.0,718.0,5759.0,3125.0,38,2042.0,563.0,834.0,5732.0,2989.0,320.0,113.0,2518.0,4405.0,174.0,2929.0,17925.0,1566.0,1734.0,8926.0,1298.0,6049.0,3382,377.0,4818.0,3645.0,410.0,104.0,536.0,2055.0,3121.0,1010.0,7707.0,1253.0,216.0,1004.0,539.0,1087.0,465.0,233.0
182,1304.0,479.0,768.0,21.0,295.0,898.0,543.0,309.0,335,410.0,3431.0,251.0,459,1010.0,1229.0,16.0,662.0,102.0,3463.0,1322,366.0,3990.0,666.0,32783,487.0,638.0,669.0,414.0,175.0,61.0,1953,554.0,755.0,677.0,117.0,649.0,770.0,43.0,7.0,115.0,168.0,45.0,186,164.0,180.0,196.0,406.0,88.0,1152.0,304.0,266.0,892.0,1283.0,489.0,839.0,273.0,574.0,3879.0,2475.0,5997.0,2207.0,712.0,5622.0,2786.0,39,2022.0,598.0,884.0,5813.0,2993.0,350.0,180.0,2545.0,4720.0,886.0,3209.0,17259.0,1540.0,1920.0,9101.0,1093.0,5608.0,3265,313.0,4995.0,3655.0,443.0,106.0,840.0,1948.0,3202.0,998.0,7805.0,1016.0,274.0,996.0,520.0,1001.0,545.0,385.0
183,1094.0,426.0,506.0,26.0,263.0,835.0,477.0,321.0,246,348.0,4031.0,290.0,435,860.0,1005.0,7.0,658.0,87.0,2670.0,1251,340.0,3160.0,567.0,32082,399.0,577.0,458.0,385.0,145.0,58.0,1705,604.0,971.0,570.0,122.0,719.0,582.0,35.0,7.0,116.0,200.0,44.0,163,161.0,155.0,180.0,385.0,95.0,1062.0,279.0,210.0,764.0,1053.0,501.0,866.0,240.0,552.0,3690.0,2164.0,4914.0,1938.0,826.0,5701.0,2298.0,28,1968.0,582.0,635.0,4173.0,2728.0,329.0,113.0,2315.0,4229.0,228.0,2813.0,15320.0,1338.0,2050.0,7975.0,1017.0,4514.0,2162,301.0,3933.0,3227.0,413.0,158.0,597.0,1871.0,2734.0,775.0,7138.0,1020.0,547.0,1002.0,430.0,604.0,445.0,280.0
184,1169.0,356.0,307.0,25.0,203.0,795.0,559.0,605.0,257,382.0,8929.0,266.0,432,767.0,1182.0,17.0,643.0,82.0,2514.0,1288,335.0,3186.0,790.0,31236,396.0,423.0,657.0,470.0,167.0,89.0,1784,448.0,1161.0,547.0,268.0,514.0,562.0,40.0,3.0,153.0,191.0,39.0,206,124.0,155.0,198.0,455.0,100.0,1032.0,349.0,237.0,845.0,1219.0,431.0,1059.0,360.0,547.0,3386.0,2441.0,5679.0,1979.0,699.0,4662.0,2607.0,43,1839.0,572.0,615.0,3570.0,2579.0,321.0,133.0,2304.0,4249.0,341.0,2675.0,15393.0,1194.0,1719.0,12619.0,1352.0,4981.0,1452,276.0,3867.0,3383.0,464.0,96.0,884.0,2232.0,2522.0,828.0,5661.0,948.0,408.0,823.0,446.0,708.0,407.0,178.0
185,1189.0,496.0,316.0,17.0,256.0,896.0,549.0,323.0,328,414.0,7648.0,237.0,628,788.0,1268.0,2.0,877.0,71.0,2924.0,1336,273.0,3784.0,760.0,31410,515.0,541.0,728.0,472.0,173.0,105.0,1963,796.0,1074.0,772.0,255.0,1139.0,569.0,44.0,10.0,147.0,178.0,36.0,199,111.0,158.0,267.0,446.0,122.0,1105.0,330.0,262.0,928.0,1198.0,519.0,1006.0,297.0,626.0,3733.0,2752.0,7541.0,2060.0,977.0,5189.0,3237.0,32,1988.0,618.0,997.0,9351.0,2916.0,296.0,319.0,2633.0,5301.0,498.0,2944.0,19669.0,1386.0,1728.0,9413.0,1634.0,5845.0,1598,337.0,9588.0,4992.0,497.0,86.0,711.0,2063.0,3116.0,943.0,6958.0,1151.0,428.0,1028.0,535.0,819.0,673.0,209.0
